"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","1","GO:0050870","positive regulation of T cell activation","2/73","154/13552",0.201327269574255,0.381233866828653,0.328420875009791,"PIK3R6/IL12RB1",2
"MF","1","GO:0008138","protein tyrosine/serine/threonine phosphatase activity","1/78","40/13926",0.201473582711146,0.335789304518577,0.304285044826903,"DUSP4",1
"BP","-1","GO:0014013","regulation of gliogenesis","1/29","105/13552",0.202121785889981,0.336869643149968,0.289292067650181,"NR1D1",1
"BP","-1","GO:0055088","lipid homeostasis","1/29","105/13552",0.202121785889981,0.336869643149968,0.289292067650181,"NR1D1",1
"BP","-1","GO:0006644","phospholipid metabolic process","2/29","390/13552",0.202693137551128,0.337013709564675,0.289415786933996,"EPHA8/ETNK2",2
"BP","1","GO:0006949","syncytium formation","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"TREM2",1
"BP","1","GO:0007566","embryo implantation","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"ACVR1C",1
"BP","1","GO:0030517","negative regulation of axon extension","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"SEMA3G",1
"BP","1","GO:0031641","regulation of myelination","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"ITGAX",1
"BP","1","GO:0032480","negative regulation of type I interferon production","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"UBA7",1
"BP","1","GO:0045599","negative regulation of fat cell differentiation","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"GATA2",1
"BP","1","GO:0071349","cellular response to interleukin-12","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"IL12RB1",1
"BP","1","GO:0072348","sulfur compound transport","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"ABCG2",1
"BP","1","GO:1902667","regulation of axon guidance","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"SEMA3G",1
"BP","1","GO:1902743","regulation of lamellipodium organization","1/73","42/13552",0.203235394735837,0.381233866828653,0.328420875009791,"AVIL",1
"BP","-1","GO:1901343","negative regulation of vasculature development","1/29","106/13552",0.203842501901671,0.338115844443106,0.290362262475185,"ADAMTS9",1
"BP","-1","GO:0060249","anatomical structure homeostasis","2/29","393/13552",0.205048688878797,0.339306758978009,0.291384978933027,"NXNL2/CDH3",2
"BP","1","GO:0018394","peptidyl-lysine acetylation","2/73","156/13552",0.205257489379272,0.384604318738109,0.331324412343686,"GATA2/TAF5",2
"MF","1","GO:0001085","RNA polymerase II transcription factor binding","1/78","41/13926",0.205959040045766,0.335961554684582,0.304441134222185,"TAL1",1
"MF","1","GO:0004712","protein serine/threonine/tyrosine kinase activity","1/78","41/13926",0.205959040045766,0.335961554684582,0.304441134222185,"CLK4",1
"MF","1","GO:0017046","peptide hormone binding","1/78","41/13926",0.205959040045766,0.335961554684582,0.304441134222185,"RAMP2",1
"BP","1","GO:0001706","endoderm formation","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"DUSP4",1
"BP","1","GO:0007588","excretion","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"ABCG2",1
"BP","1","GO:0034113","heterotypic cell-cell adhesion","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"ITGAX",1
"BP","1","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"ADRB2",1
"BP","1","GO:0045824","negative regulation of innate immune response","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"A2M",1
"BP","1","GO:0045840","positive regulation of mitotic nuclear division","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"EDN3",1
"BP","1","GO:0051489","regulation of filopodium assembly","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"DOCK11",1
"BP","1","GO:0070671","response to interleukin-12","1/73","43/13552",0.207540636496332,0.385497134384373,0.332093544682865,"IL12RB1",1
"BP","1","GO:0032102","negative regulation of response to external stimulus","3/73","292/13552",0.208136558145695,0.386183809515981,0.332685093512055,"SEMA3G/A2M/LILRA2",3
"BP","-1","GO:0034248","regulation of cellular amide metabolic process","2/29","397/13552",0.208194833362252,0.343694558638397,0.295153070424796,"PDK1/PER1",2
"MF","-1","GO:0004713","protein tyrosine kinase activity","1/27","120/13926",0.208547879529576,0.310576251942422,0.246794338488819,"EPHA8",1
"BP","-1","GO:0002040","sprouting angiogenesis","1/29","109/13552",0.20898317935367,0.344085714951022,0.295488982017765,"ADAMTS9",1
"BP","1","GO:0048015","phosphatidylinositol-mediated signaling","2/73","158/13552",0.209196497745247,0.387729013736306,0.334016237899435,"PTAFR/PIK3R5",2
"BP","1","GO:0018108","peptidyl-tyrosine phosphorylation","3/73","293/13552",0.209532262693577,0.387930121928347,0.33418948622323,"TAL1/CLK4/TREM2",3
"BP","-1","GO:0002790","peptide secretion","2/29","399/13552",0.209770133913802,0.344085714951022,0.295488982017765,"MYRIP/NR1D1",2
"MF","-1","GO:0008201","heparin binding","1/27","121/13926",0.210095699843403,0.310576251942422,0.246794338488819,"CRISPLD2",1
"MF","-1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","1/27","121/13926",0.210095699843403,0.310576251942422,0.246794338488819,"CYP2C8",1
"MF","1","GO:0140296","general transcription initiation factor binding","1/78","42/13926",0.210419623040108,0.340820516191723,0.308844220622248,"HHEX",1
"CC","-1","GO:0098862","cluster of actin-based cell projections","1/29","115/14163",0.210747427053921,0.493136812583514,0.460326319591364,"TMC2",1
"BP","1","GO:0050670","regulation of lymphocyte proliferation","2/73","159/13552",0.211169099852274,0.388379962809833,0.334577009863618,"SPN/IL12RB1",2
"CC","-1","GO:0031012","extracellular matrix","2/29","419/14163",0.211289942229064,0.493136812583514,0.460326319591364,"ADAMTS9/CRISPLD2",2
"BP","1","GO:1901615","organic hydroxy compound metabolic process","4/73","439/13552",0.211356676092339,0.388379962809833,0.334577009863618,"PTAFR/DHRS9/PLD4/CEBPA",4
"BP","1","GO:0002763","positive regulation of myeloid leukocyte differentiation","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"TREM2",1
"BP","1","GO:0021879","forebrain neuron differentiation","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"GATA2",1
"BP","1","GO:0032648","regulation of interferon-beta production","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"TLR7",1
"BP","1","GO:0035176","social behavior","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"CX3CR1",1
"BP","1","GO:0050919","negative chemotaxis","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"SEMA3G",1
"BP","1","GO:0098815","modulation of excitatory postsynaptic potential","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"ADRB2",1
"BP","1","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","1/73","44/13552",0.211822932264765,0.388379962809833,0.334577009863618,"GATA2",1
"BP","-1","GO:0003158","endothelium development","1/29","111/13552",0.212392477286314,0.344085714951022,0.295488982017765,"APOLD1",1
"BP","-1","GO:0018210","peptidyl-threonine modification","1/29","111/13552",0.212392477286314,0.344085714951022,0.295488982017765,"DDIT4",1
"BP","-1","GO:0021782","glial cell development","1/29","111/13552",0.212392477286314,0.344085714951022,0.295488982017765,"NR1D1",1
"BP","-1","GO:0030856","regulation of epithelial cell differentiation","1/29","111/13552",0.212392477286314,0.344085714951022,0.295488982017765,"APOLD1",1
"BP","-1","GO:0046031","ADP metabolic process","1/29","111/13552",0.212392477286314,0.344085714951022,0.295488982017765,"DDIT4",1
"BP","-1","GO:1903578","regulation of ATP metabolic process","1/29","111/13552",0.212392477286314,0.344085714951022,0.295488982017765,"DDIT4",1
"BP","-1","GO:0042326","negative regulation of phosphorylation","2/29","403/13552",0.212924994006044,0.344146211242327,0.29554093415282,"DDIT4/PER1",2
"BP","1","GO:0010466","negative regulation of peptidase activity","2/73","160/13552",0.2131436632875,0.389129661210441,0.335222851238544,"A2M/RENBP",2
"BP","1","GO:0032944","regulation of mononuclear cell proliferation","2/73","160/13552",0.2131436632875,0.389129661210441,0.335222851238544,"SPN/IL12RB1",2
"BP","1","GO:0120032","regulation of plasma membrane bounded cell projection assembly","2/73","160/13552",0.2131436632875,0.389129661210441,0.335222851238544,"AVIL/DOCK11",2
"BP","1","GO:2001257","regulation of cation channel activity","2/73","160/13552",0.2131436632875,0.389129661210441,0.335222851238544,"ADRB2/TREM2",2
"BP","1","GO:0018212","peptidyl-tyrosine modification","3/73","296/13552",0.213732296592739,0.389787425516885,0.335789494309554,"TAL1/CLK4/TREM2",3
"CC","-1","GO:0101002","ficolin-1-rich granule","1/29","117/14163",0.214002767724921,0.493136812583514,0.460326319591364,"CRISPLD2",1
"CC","-1","GO:1904813","ficolin-1-rich granule lumen","1/29","117/14163",0.214002767724921,0.493136812583514,0.460326319591364,"CRISPLD2",1
"MF","1","GO:0016860","intramolecular oxidoreductase activity","1/78","43/13926",0.214855467854489,0.345571731514213,0.313149669747434,"HPGDS",1
"BP","1","GO:0021953","central nervous system neuron differentiation","2/73","161/13552",0.215120111032189,0.390320276530306,0.336248528543667,"TAL1/GATA2",2
"BP","1","GO:0030595","leukocyte chemotaxis","2/73","161/13552",0.215120111032189,0.390320276530306,0.336248528543667,"CCL3/EDN3",2
"BP","1","GO:0050806","positive regulation of synaptic transmission","2/73","161/13552",0.215120111032189,0.390320276530306,0.336248528543667,"CX3CR1/ADRB2",2
"BP","-1","GO:0015711","organic anion transport","2/29","406/13552",0.215294711898974,0.344155534314564,0.295548940486722,"HRH3/SLCO4A1",2
"BP","-1","GO:0046683","response to organophosphorus","1/29","113/13552",0.215787585663387,0.344155534314564,0.295548940486722,"PER1",1
"BP","1","GO:0042130","negative regulation of T cell proliferation","1/73","45/13552",0.216082402648588,0.390320276530306,0.336248528543667,"SPN",1
"BP","1","GO:0046637","regulation of alpha-beta T cell differentiation","1/73","45/13552",0.216082402648588,0.390320276530306,0.336248528543667,"IL12RB1",1
"BP","1","GO:0051703","intraspecies interaction between organisms","1/73","45/13552",0.216082402648588,0.390320276530306,0.336248528543667,"CX3CR1",1
"BP","1","GO:0070849","response to epidermal growth factor","1/73","45/13552",0.216082402648588,0.390320276530306,0.336248528543667,"GAREM1",1
"BP","1","GO:0090199","regulation of release of cytochrome c from mitochondria","1/73","45/13552",0.216082402648588,0.390320276530306,0.336248528543667,"TNFSF10",1
"BP","1","GO:1903793","positive regulation of anion transport","1/73","45/13552",0.216082402648588,0.390320276530306,0.336248528543667,"PTAFR",1
"BP","-1","GO:0072521","purine-containing compound metabolic process","2/29","407/13552",0.216085272600403,0.344155534314564,0.295548940486722,"PDK1/DDIT4",2
"BP","1","GO:1904062","regulation of cation transmembrane transport","3/73","298/13552",0.216542787968398,0.390738413384836,0.336608740171194,"ADRB2/TREM2/EDN3",3
"BP","1","GO:0060491","regulation of cell projection assembly","2/73","162/13552",0.217098366818463,0.39132725676781,0.337116010054346,"AVIL/DOCK11",2
"BP","-1","GO:0031929","TOR signaling","1/29","114/13552",0.217479836576086,0.344155534314564,0.295548940486722,"DDIT4",1
"BP","-1","GO:0033135","regulation of peptidyl-serine phosphorylation","1/29","114/13552",0.217479836576086,0.344155534314564,0.295548940486722,"DDIT4",1
"BP","-1","GO:0071333","cellular response to glucose stimulus","1/29","114/13552",0.217479836576086,0.344155534314564,0.295548940486722,"NR1D1",1
"BP","-1","GO:0043312","neutrophil degranulation","2/29","409/13552",0.217667347349166,0.344155534314564,0.295548940486722,"CRISPLD2/FRMPD3",2
"BP","-1","GO:0034765","regulation of ion transmembrane transport","2/29","410/13552",0.218458851871607,0.344155534314564,0.295548940486722,"KCNH4/TMC2",2
"BP","1","GO:2001235","positive regulation of apoptotic signaling pathway","2/73","163/13552",0.219078355123639,0.393394162285307,0.338896583549208,"SFPQ/TNFSF10",2
"BP","-1","GO:0033865","nucleoside bisphosphate metabolic process","1/29","115/13552",0.219168561441341,0.344155534314564,0.295548940486722,"PDK1",1
"BP","-1","GO:0033875","ribonucleoside bisphosphate metabolic process","1/29","115/13552",0.219168561441341,0.344155534314564,0.295548940486722,"PDK1",1
"BP","-1","GO:0034032","purine nucleoside bisphosphate metabolic process","1/29","115/13552",0.219168561441341,0.344155534314564,0.295548940486722,"PDK1",1
"BP","-1","GO:0002283","neutrophil activation involved in immune response","2/29","411/13552",0.21925066150541,0.344155534314564,0.295548940486722,"CRISPLD2/FRMPD3",2
"MF","1","GO:0042887","amide transmembrane transporter activity","1/78","44/13926",0.219266709913651,0.350217661667638,0.317359711717127,"ABCG2",1
"BP","1","GO:0002791","regulation of peptide secretion","3/73","300/13552",0.219361377568193,0.393394162285307,0.338896583549208,"ACVR1C/TREM2/CD33",3
"BP","-1","GO:0009617","response to bacterium","2/29","412/13552",0.220042771531932,0.344155534314564,0.295548940486722,"ADAMTS9/NR1D1",2
"KEGG","1","hsa04371","Apelin signaling pathway","2/44","124/6190",0.220088579886851,0.577828608326234,0.534064952496647,"146850/23533",2
"BP","1","GO:0002260","lymphocyte homeostasis","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"DOCK11",1
"BP","1","GO:0009311","oligosaccharide metabolic process","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"GAL3ST4",1
"BP","1","GO:0032608","interferon-beta production","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"TLR7",1
"BP","1","GO:0046635","positive regulation of alpha-beta T cell activation","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"IL12RB1",1
"BP","1","GO:0061614","pri-miRNA transcription by RNA polymerase II","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"GATA2",1
"BP","1","GO:1900271","regulation of long-term synaptic potentiation","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"CX3CR1",1
"BP","1","GO:2000179","positive regulation of neural precursor cell proliferation","1/73","46/13552",0.220319167630201,0.393394162285307,0.338896583549208,"CX3CR1",1
"BP","-1","GO:0046330","positive regulation of JNK cascade","1/29","116/13552",0.22085376734431,0.344155534314564,0.295548940486722,"MAP3K21",1
"BP","-1","GO:0071326","cellular response to monosaccharide stimulus","1/29","116/13552",0.22085376734431,0.344155534314564,0.295548940486722,"NR1D1",1
"BP","-1","GO:0071331","cellular response to hexose stimulus","1/29","116/13552",0.22085376734431,0.344155534314564,0.295548940486722,"NR1D1",1
"KEGG","1","hsa02010","ABC transporters","1/44","35/6190",0.221485402261817,0.577828608326234,0.534064952496647,"9429",1
"KEGG","1","hsa04979","Cholesterol metabolism","1/44","35/6190",0.221485402261817,0.577828608326234,0.534064952496647,"9388",1
"BP","-1","GO:0042157","lipoprotein metabolic process","1/29","117/13552",0.222535461356443,0.344459121698726,0.295809650894627,"APOLD1",1
"BP","-1","GO:0045598","regulation of fat cell differentiation","1/29","117/13552",0.222535461356443,0.344459121698726,0.295809650894627,"NR1D1",1
"BP","-1","GO:0051384","response to glucocorticoid","1/29","117/13552",0.222535461356443,0.344459121698726,0.295809650894627,"DDIT4",1
"BP","1","GO:0019935","cyclic-nucleotide-mediated signaling","2/73","165/13552",0.22304323089222,0.397591724683871,0.34251265031503,"ADRB2/RAMP2",2
"MF","1","GO:0001221","transcription cofactor binding","1/78","45/13926",0.223653483910679,0.352330830818193,0.319274620146463,"LMO2",1
"MF","1","GO:0035254","glutamate receptor binding","1/78","45/13926",0.223653483910679,0.352330830818193,0.319274620146463,"SYNDIG1",1
